ROUGE-Type,Task Name,System Name,Avg_Recall,Avg_Precision,Avg_F-Score,Num Reference Summaries
ROUGE-1+StopWordRemoval+Stemming,31655,SUMMARY.TXT,0.52597,0.38813,0.44666,3

ROUGE-2+StopWordRemoval+Stemming,31655,SUMMARY.TXT,0.17353,0.10764,0.13286,3

ROUGE-SU4+StopWordRemoval+Stemming,31655,SUMMARY.TXT,0.28541,0.14851,0.19537,3

ROUGE-L+StopWordRemoval+Stemming,32865,SUMMARY.TXT,0.59220,0.22060,0.32146,3

ROUGE-1+StopWordRemoval+Stemming,32865,SUMMARY.TXT,0.67611,0.27283,0.38878,3

ROUGE-2+StopWordRemoval+Stemming,32865,SUMMARY.TXT,0.41074,0.09621,0.15590,3

ROUGE-SU4+StopWordRemoval+Stemming,32865,SUMMARY.TXT,0.49391,0.11857,0.19123,3

ROUGE-L+StopWordRemoval+Stemming,32623,SUMMARY.TXT,0.63598,0.25502,0.36406,3

ROUGE-1+StopWordRemoval+Stemming,32623,SUMMARY.TXT,0.72216,0.18753,0.29775,3

ROUGE-2+StopWordRemoval+Stemming,32623,SUMMARY.TXT,0.45524,0.08088,0.13735,3

ROUGE-SU4+StopWordRemoval+Stemming,32623,SUMMARY.TXT,0.53212,0.09197,0.15684,3

ROUGE-L+StopWordRemoval+Stemming,32609,SUMMARY.TXT,0.47701,0.27143,0.34599,3

ROUGE-1+StopWordRemoval+Stemming,32609,SUMMARY.TXT,0.59242,0.35337,0.44269,3

ROUGE-2+StopWordRemoval+Stemming,32609,SUMMARY.TXT,0.20813,0.11427,0.14754,3

ROUGE-SU4+StopWordRemoval+Stemming,32609,SUMMARY.TXT,0.31753,0.14662,0.20061,3

ROUGE-L+StopWordRemoval+Stemming,32051,SUMMARY.TXT,0.54874,0.25854,0.35148,3

ROUGE-1+StopWordRemoval+Stemming,32051,SUMMARY.TXT,0.67434,0.21656,0.32783,3

ROUGE-2+StopWordRemoval+Stemming,32051,SUMMARY.TXT,0.28562,0.07968,0.12460,3

ROUGE-SU4+StopWordRemoval+Stemming,32051,SUMMARY.TXT,0.40620,0.09616,0.15551,3

ROUGE-L+StopWordRemoval+Stemming,32170,SUMMARY.TXT,0.45300,0.30207,0.36245,4

ROUGE-1+StopWordRemoval+Stemming,32170,SUMMARY.TXT,0.57649,0.30588,0.39969,4

ROUGE-2+StopWordRemoval+Stemming,32170,SUMMARY.TXT,0.25426,0.10407,0.14769,4

ROUGE-SU4+StopWordRemoval+Stemming,32170,SUMMARY.TXT,0.35429,0.12633,0.18625,4

ROUGE-L+StopWordRemoval+Stemming,33029,SUMMARY.TXT,0.38727,0.30516,0.34135,3

ROUGE-1+StopWordRemoval+Stemming,33029,SUMMARY.TXT,0.43093,0.48886,0.45807,3

ROUGE-2+StopWordRemoval+Stemming,33029,SUMMARY.TXT,0.12100,0.11250,0.11660,3

ROUGE-SU4+StopWordRemoval+Stemming,33029,SUMMARY.TXT,0.23557,0.17680,0.20200,3

ROUGE-L+StopWordRemoval+Stemming,30796,SUMMARY.TXT,0.49111,0.23399,0.31696,3

ROUGE-1+StopWordRemoval+Stemming,30796,SUMMARY.TXT,0.50999,0.35671,0.41980,3

ROUGE-2+StopWordRemoval+Stemming,30796,SUMMARY.TXT,0.15055,0.08453,0.10827,3

ROUGE-SU4+StopWordRemoval+Stemming,30796,SUMMARY.TXT,0.27442,0.12744,0.17405,3

ROUGE-L+StopWordRemoval+Stemming,32179,SUMMARY.TXT,0.60922,0.31434,0.41471,3

ROUGE-1+StopWordRemoval+Stemming,32179,SUMMARY.TXT,0.65899,0.35368,0.46031,3

ROUGE-2+StopWordRemoval+Stemming,32179,SUMMARY.TXT,0.39859,0.18702,0.25459,3

ROUGE-SU4+StopWordRemoval+Stemming,32179,SUMMARY.TXT,0.46599,0.19845,0.27836,3

ROUGE-L+StopWordRemoval+Stemming,30795,SUMMARY.TXT,0.50763,0.24381,0.32941,4

ROUGE-1+StopWordRemoval+Stemming,30795,SUMMARY.TXT,0.53683,0.34676,0.42136,4

ROUGE-2+StopWordRemoval+Stemming,30795,SUMMARY.TXT,0.26131,0.11545,0.16014,4

ROUGE-SU4+StopWordRemoval+Stemming,30795,SUMMARY.TXT,0.36541,0.14592,0.20855,4

ROUGE-L+StopWordRemoval+Stemming,33027,SUMMARY.TXT,0.45670,0.22641,0.30274,4

ROUGE-1+StopWordRemoval+Stemming,33027,SUMMARY.TXT,0.52511,0.32962,0.40501,4

ROUGE-2+StopWordRemoval+Stemming,33027,SUMMARY.TXT,0.13535,0.07143,0.09351,4

ROUGE-SU4+StopWordRemoval+Stemming,33027,SUMMARY.TXT,0.27182,0.12040,0.16688,4

ROUGE-L+StopWordRemoval+Stemming,32177,SUMMARY.TXT,0.53696,0.18971,0.28036,4

ROUGE-1+StopWordRemoval+Stemming,32177,SUMMARY.TXT,0.66466,0.21527,0.32521,4

ROUGE-2+StopWordRemoval+Stemming,32177,SUMMARY.TXT,0.23502,0.06275,0.09905,4

ROUGE-SU4+StopWordRemoval+Stemming,32177,SUMMARY.TXT,0.38249,0.08359,0.13719,4

ROUGE-L+StopWordRemoval+Stemming,30790,SUMMARY.TXT,0.67963,0.18381,0.28936,4

ROUGE-1+StopWordRemoval+Stemming,30790,SUMMARY.TXT,0.84203,0.13265,0.22919,4

ROUGE-2+StopWordRemoval+Stemming,30790,SUMMARY.TXT,0.51267,0.04758,0.08708,4

ROUGE-SU4+StopWordRemoval+Stemming,30790,SUMMARY.TXT,0.62135,0.05559,0.10204,4

ROUGE-L+StopWordRemoval+Stemming,32176,SUMMARY.TXT,0.47931,0.29842,0.36783,3

ROUGE-1+StopWordRemoval+Stemming,32176,SUMMARY.TXT,0.58234,0.35482,0.44096,3

ROUGE-2+StopWordRemoval+Stemming,32176,SUMMARY.TXT,0.19919,0.10324,0.13599,3

ROUGE-SU4+StopWordRemoval+Stemming,32176,SUMMARY.TXT,0.32326,0.13760,0.19304,3

ROUGE-L+StopWordRemoval+Stemming,31648,SUMMARY.TXT,0.48179,0.28165,0.35549,4

ROUGE-1+StopWordRemoval+Stemming,31648,SUMMARY.TXT,0.57015,0.41175,0.47817,4

ROUGE-2+StopWordRemoval+Stemming,31648,SUMMARY.TXT,0.18623,0.11628,0.14317,4

ROUGE-SU4+StopWordRemoval+Stemming,31648,SUMMARY.TXT,0.30745,0.15799,0.20872,4

ROUGE-L+StopWordRemoval+Stemming,31769,SUMMARY.TXT,0.48162,0.26018,0.33785,4

ROUGE-1+StopWordRemoval+Stemming,31769,SUMMARY.TXT,0.59220,0.33446,0.42749,4

ROUGE-2+StopWordRemoval+Stemming,31769,SUMMARY.TXT,0.20780,0.10370,0.13836,4

ROUGE-SU4+StopWordRemoval+Stemming,31769,SUMMARY.TXT,0.35199,0.13149,0.19146,4

ROUGE-L+StopWordRemoval+Stemming,32616,SUMMARY.TXT,0.53187,0.32432,0.40293,4

ROUGE-1+StopWordRemoval+Stemming,32616,SUMMARY.TXT,0.65673,0.21019,0.31845,4

ROUGE-2+StopWordRemoval+Stemming,32616,SUMMARY.TXT,0.29212,0.07215,0.11572,4

ROUGE-SU4+StopWordRemoval+Stemming,32616,SUMMARY.TXT,0.42684,0.08870,0.14687,4

ROUGE-L+StopWordRemoval+Stemming,32859,SUMMARY.TXT,0.49032,0.30705,0.37763,3

ROUGE-1+StopWordRemoval+Stemming,32859,SUMMARY.TXT,0.59588,0.34683,0.43846,3

ROUGE-2+StopWordRemoval+Stemming,32859,SUMMARY.TXT,0.19028,0.08998,0.12218,3

ROUGE-SU4+StopWordRemoval+Stemming,32859,SUMMARY.TXT,0.33779,0.12717,0.18477,3

ROUGE-L+StopWordRemoval+Stemming,31766,SUMMARY.TXT,0.58723,0.22703,0.32746,3

ROUGE-1+StopWordRemoval+Stemming,31766,SUMMARY.TXT,0.67333,0.25672,0.37172,3

ROUGE-2+StopWordRemoval+Stemming,31766,SUMMARY.TXT,0.37163,0.08705,0.14106,3

ROUGE-SU4+StopWordRemoval+Stemming,31766,SUMMARY.TXT,0.46925,0.10803,0.17562,3

ROUGE-L+StopWordRemoval+Stemming,31889,SUMMARY.TXT,0.56381,0.40339,0.47030,4

ROUGE-1+StopWordRemoval+Stemming,31889,SUMMARY.TXT,0.66545,0.47641,0.55528,4

ROUGE-2+StopWordRemoval+Stemming,31889,SUMMARY.TXT,0.34207,0.21184,0.26164,4

ROUGE-SU4+StopWordRemoval+Stemming,31889,SUMMARY.TXT,0.43736,0.23061,0.30199,4

ROUGE-L+StopWordRemoval+Stemming,32854,SUMMARY.TXT,0.48685,0.24524,0.32618,3

ROUGE-1+StopWordRemoval+Stemming,32854,SUMMARY.TXT,0.57088,0.23650,0.33444,3

ROUGE-2+StopWordRemoval+Stemming,32854,SUMMARY.TXT,0.20915,0.06408,0.09810,3

ROUGE-SU4+StopWordRemoval+Stemming,32854,SUMMARY.TXT,0.32336,0.08614,0.13604,3

ROUGE-L+StopWordRemoval+Stemming,31646,SUMMARY.TXT,0.59136,0.30932,0.40618,3

ROUGE-1+StopWordRemoval+Stemming,31646,SUMMARY.TXT,0.70421,0.25509,0.37451,3

ROUGE-2+StopWordRemoval+Stemming,31646,SUMMARY.TXT,0.43060,0.11305,0.17908,3

ROUGE-SU4+StopWordRemoval+Stemming,31646,SUMMARY.TXT,0.50831,0.11940,0.19337,3

ROUGE-L+StopWordRemoval+Stemming,32734,SUMMARY.TXT,0.58969,0.22127,0.32179,3

ROUGE-1+StopWordRemoval+Stemming,32734,SUMMARY.TXT,0.66951,0.20191,0.31025,3

ROUGE-2+StopWordRemoval+Stemming,32734,SUMMARY.TXT,0.30658,0.06933,0.11308,3

ROUGE-SU4+StopWordRemoval+Stemming,32734,SUMMARY.TXT,0.44264,0.08563,0.14350,3

ROUGE-L+StopWordRemoval+Stemming,31509,SUMMARY.TXT,0.52159,0.29299,0.37521,4

ROUGE-1+StopWordRemoval+Stemming,31509,SUMMARY.TXT,0.60877,0.38061,0.46838,4

ROUGE-2+StopWordRemoval+Stemming,31509,SUMMARY.TXT,0.25378,0.14372,0.18351,4

ROUGE-SU4+StopWordRemoval+Stemming,31509,SUMMARY.TXT,0.36397,0.16912,0.23094,4

ROUGE-L+StopWordRemoval+Stemming,33130,SUMMARY.TXT,0.69936,0.22148,0.33642,3

ROUGE-1+StopWordRemoval+Stemming,33130,SUMMARY.TXT,0.82405,0.21833,0.34520,3

ROUGE-2+StopWordRemoval+Stemming,33130,SUMMARY.TXT,0.54886,0.09388,0.16034,3

ROUGE-SU4+StopWordRemoval+Stemming,33130,SUMMARY.TXT,0.63258,0.10371,0.17820,3

ROUGE-L+StopWordRemoval+Stemming,32163,SUMMARY.TXT,0.65773,0.23149,0.34245,3

ROUGE-1+StopWordRemoval+Stemming,32163,SUMMARY.TXT,0.70936,0.25353,0.37356,3

ROUGE-2+StopWordRemoval+Stemming,32163,SUMMARY.TXT,0.45976,0.07287,0.12580,3

ROUGE-SU4+StopWordRemoval+Stemming,32163,SUMMARY.TXT,0.56240,0.09506,0.16262,3

ROUGE-L+StopWordRemoval+Stemming,32042,SUMMARY.TXT,0.40819,0.42311,0.41552,3

ROUGE-1+StopWordRemoval+Stemming,32042,SUMMARY.TXT,0.41600,0.63873,0.50385,3

ROUGE-2+StopWordRemoval+Stemming,32042,SUMMARY.TXT,0.14301,0.20222,0.16754,3

ROUGE-SU4+StopWordRemoval+Stemming,32042,SUMMARY.TXT,0.23284,0.28077,0.25457,3

ROUGE-L+StopWordRemoval+Stemming,31074,SUMMARY.TXT,0.48048,0.25613,0.33414,3

ROUGE-1+StopWordRemoval+Stemming,31074,SUMMARY.TXT,0.50854,0.36087,0.42217,3

ROUGE-2+StopWordRemoval+Stemming,31074,SUMMARY.TXT,0.12787,0.07644,0.09568,3

ROUGE-SU4+StopWordRemoval+Stemming,31074,SUMMARY.TXT,0.24678,0.12433,0.16535,3

ROUGE-L+StopWordRemoval+Stemming,30783,SUMMARY.TXT,0.63571,0.21413,0.32035,3

ROUGE-1+StopWordRemoval+Stemming,30783,SUMMARY.TXT,0.77691,0.22385,0.34755,3

ROUGE-2+StopWordRemoval+Stemming,30783,SUMMARY.TXT,0.42056,0.08562,0.14227,3

ROUGE-SU4+StopWordRemoval+Stemming,30783,SUMMARY.TXT,0.52679,0.10255,0.17167,3

ROUGE-L+StopWordRemoval+Stemming,31872,SUMMARY.TXT,0.52620,0.33573,0.40992,4

ROUGE-1+StopWordRemoval+Stemming,31872,SUMMARY.TXT,0.59982,0.31276,0.41114,4

ROUGE-2+StopWordRemoval+Stemming,31872,SUMMARY.TXT,0.34371,0.13712,0.19603,4

ROUGE-SU4+StopWordRemoval+Stemming,31872,SUMMARY.TXT,0.42688,0.14493,0.21639,4

ROUGE-L+StopWordRemoval+Stemming,33018,SUMMARY.TXT,0.50639,0.20524,0.29210,3

ROUGE-1+StopWordRemoval+Stemming,33018,SUMMARY.TXT,0.54769,0.26739,0.35935,3

ROUGE-2+StopWordRemoval+Stemming,33018,SUMMARY.TXT,0.18229,0.07367,0.10493,3

ROUGE-SU4+StopWordRemoval+Stemming,33018,SUMMARY.TXT,0.33719,0.10413,0.15912,3

ROUGE-L+StopWordRemoval+Stemming,30782,SUMMARY.TXT,0.47497,0.29756,0.36590,3

ROUGE-1+StopWordRemoval+Stemming,30782,SUMMARY.TXT,0.52268,0.35051,0.41962,3

ROUGE-2+StopWordRemoval+Stemming,30782,SUMMARY.TXT,0.17909,0.10800,0.13474,3

ROUGE-SU4+StopWordRemoval+Stemming,30782,SUMMARY.TXT,0.30415,0.14099,0.19267,3

ROUGE-L+StopWordRemoval+Stemming,32168,SUMMARY.TXT,0.46479,0.37704,0.41634,3

ROUGE-1+StopWordRemoval+Stemming,32168,SUMMARY.TXT,0.58815,0.38643,0.46641,3

ROUGE-2+StopWordRemoval+Stemming,32168,SUMMARY.TXT,0.29786,0.15905,0.20737,3

ROUGE-SU4+StopWordRemoval+Stemming,32168,SUMMARY.TXT,0.39625,0.18059,0.24811,3

ROUGE-L+StopWordRemoval+Stemming,31632,SUMMARY.TXT,0.72476,0.22377,0.34195,4

ROUGE-1+StopWordRemoval+Stemming,31632,SUMMARY.TXT,0.82161,0.19160,0.31073,4

ROUGE-2+StopWordRemoval+Stemming,31632,SUMMARY.TXT,0.61441,0.07496,0.13362,4

ROUGE-SU4+StopWordRemoval+Stemming,31632,SUMMARY.TXT,0.67438,0.08373,0.14896,4

ROUGE-L+StopWordRemoval+Stemming,30785,SUMMARY.TXT,0.42669,0.31573,0.36292,4

ROUGE-1+StopWordRemoval+Stemming,30785,SUMMARY.TXT,0.54630,0.45628,0.49725,4

ROUGE-2+StopWordRemoval+Stemming,30785,SUMMARY.TXT,0.17631,0.12941,0.14926,4

ROUGE-SU4+StopWordRemoval+Stemming,30785,SUMMARY.TXT,0.29434,0.18065,0.22389,4

ROUGE-L+StopWordRemoval+Stemming,31631,SUMMARY.TXT,0.52420,0.30487,0.38553,3

ROUGE-1+StopWordRemoval+Stemming,31631,SUMMARY.TXT,0.67137,0.36944,0.47661,3

ROUGE-2+StopWordRemoval+Stemming,31631,SUMMARY.TXT,0.31840,0.14150,0.19593,3

ROUGE-SU4+StopWordRemoval+Stemming,31631,SUMMARY.TXT,0.41872,0.15902,0.23050,3

ROUGE-L+StopWordRemoval+Stemming,31076,SUMMARY.TXT,0.55070,0.27990,0.37115,3

ROUGE-1+StopWordRemoval+Stemming,31076,SUMMARY.TXT,0.64718,0.33357,0.44024,3

ROUGE-2+StopWordRemoval+Stemming,31076,SUMMARY.TXT,0.23974,0.09705,0.13817,3

ROUGE-SU4+StopWordRemoval+Stemming,31076,SUMMARY.TXT,0.38557,0.12945,0.19382,3

ROUGE-L+StopWordRemoval+Stemming,30781,SUMMARY.TXT,0.55237,0.20760,0.30178,4

ROUGE-1+StopWordRemoval+Stemming,30781,SUMMARY.TXT,0.70339,0.22992,0.34656,4

ROUGE-2+StopWordRemoval+Stemming,30781,SUMMARY.TXT,0.29020,0.08013,0.12558,4

ROUGE-SU4+StopWordRemoval+Stemming,30781,SUMMARY.TXT,0.43699,0.09666,0.15831,4

ROUGE-L+StopWordRemoval+Stemming,32044,SUMMARY.TXT,0.39810,0.33097,0.36145,5

ROUGE-1+StopWordRemoval+Stemming,32044,SUMMARY.TXT,0.42035,0.47012,0.44384,5

ROUGE-2+StopWordRemoval+Stemming,32044,SUMMARY.TXT,0.19659,0.19148,0.19401,5

ROUGE-SU4+StopWordRemoval+Stemming,32044,SUMMARY.TXT,0.28410,0.22751,0.25268,5

ROUGE-L+StopWordRemoval+Stemming,32286,SUMMARY.TXT,0.61280,0.14676,0.23680,4

ROUGE-1+StopWordRemoval+Stemming,32286,SUMMARY.TXT,0.75514,0.13180,0.22443,4

ROUGE-2+StopWordRemoval+Stemming,32286,SUMMARY.TXT,0.39166,0.03792,0.06914,4

ROUGE-SU4+StopWordRemoval+Stemming,32286,SUMMARY.TXT,0.51117,0.05086,0.09251,4

ROUGE-L+StopWordRemoval+Stemming,32165,SUMMARY.TXT,0.48224,0.29915,0.36924,3

ROUGE-1+StopWordRemoval+Stemming,32165,SUMMARY.TXT,0.57630,0.34186,0.42915,3

ROUGE-2+StopWordRemoval+Stemming,32165,SUMMARY.TXT,0.18428,0.09046,0.12135,3

ROUGE-SU4+StopWordRemoval+Stemming,32165,SUMMARY.TXT,0.29831,0.13142,0.18246,3

ROUGE-L+StopWordRemoval+Stemming,32849,SUMMARY.TXT,0.46611,0.37485,0.41553,3

ROUGE-1+StopWordRemoval+Stemming,32849,SUMMARY.TXT,0.57131,0.52671,0.54811,3

ROUGE-2+StopWordRemoval+Stemming,32849,SUMMARY.TXT,0.24788,0.20222,0.22274,3

ROUGE-SU4+StopWordRemoval+Stemming,32849,SUMMARY.TXT,0.36138,0.22837,0.27988,3

ROUGE-L+StopWordRemoval+Stemming,31517,SUMMARY.TXT,0.48473,0.26791,0.34509,4

ROUGE-1+StopWordRemoval+Stemming,31517,SUMMARY.TXT,0.59409,0.24837,0.35029,4

ROUGE-2+StopWordRemoval+Stemming,31517,SUMMARY.TXT,0.24694,0.08561,0.12714,4

ROUGE-SU4+StopWordRemoval+Stemming,31517,SUMMARY.TXT,0.35746,0.10908,0.16715,4

ROUGE-L+StopWordRemoval+Stemming,31879,SUMMARY.TXT,0.56478,0.24444,0.34120,4

ROUGE-1+StopWordRemoval+Stemming,31879,SUMMARY.TXT,0.64633,0.34508,0.44993,4

ROUGE-2+StopWordRemoval+Stemming,31879,SUMMARY.TXT,0.36756,0.13850,0.20119,4

ROUGE-SU4+StopWordRemoval+Stemming,31879,SUMMARY.TXT,0.44816,0.15770,0.23331,4

ROUGE-L+StopWordRemoval+Stemming,32848,SUMMARY.TXT,0.62755,0.30169,0.40749,3

ROUGE-1+StopWordRemoval+Stemming,32848,SUMMARY.TXT,0.75101,0.36797,0.49393,3

ROUGE-2+StopWordRemoval+Stemming,32848,SUMMARY.TXT,0.44502,0.13537,0.20759,3

ROUGE-SU4+StopWordRemoval+Stemming,32848,SUMMARY.TXT,0.55186,0.15084,0.23692,3

ROUGE-L+StopWordRemoval+Stemming,31634,SUMMARY.TXT,0.51347,0.16944,0.25480,4

ROUGE-1+StopWordRemoval+Stemming,31634,SUMMARY.TXT,0.73012,0.21407,0.33107,4

ROUGE-2+StopWordRemoval+Stemming,31634,SUMMARY.TXT,0.30660,0.06155,0.10252,4

ROUGE-SU4+StopWordRemoval+Stemming,31634,SUMMARY.TXT,0.41276,0.08074,0.13506,4

ROUGE-L+StopWordRemoval+Stemming,32966,SUMMARY.TXT,0.53621,0.29315,0.37906,3

ROUGE-1+StopWordRemoval+Stemming,32966,SUMMARY.TXT,0.63220,0.39544,0.48655,3

ROUGE-2+StopWordRemoval+Stemming,32966,SUMMARY.TXT,0.26513,0.13220,0.17643,3

ROUGE-SU4+StopWordRemoval+Stemming,32966,SUMMARY.TXT,0.40727,0.16638,0.23625,3

ROUGE-L+StopWordRemoval+Stemming,31755,SUMMARY.TXT,0.60469,0.19693,0.29711,4

ROUGE-1+StopWordRemoval+Stemming,31755,SUMMARY.TXT,0.70924,0.26187,0.38250,4

ROUGE-2+StopWordRemoval+Stemming,31755,SUMMARY.TXT,0.33040,0.05969,0.10112,4

ROUGE-SU4+StopWordRemoval+Stemming,31755,SUMMARY.TXT,0.48891,0.09416,0.15790,4

ROUGE-L+StopWordRemoval+Stemming,31513,SUMMARY.TXT,0.49156,0.26343,0.34303,3

ROUGE-1+StopWordRemoval+Stemming,31513,SUMMARY.TXT,0.60906,0.36502,0.45647,3

ROUGE-2+StopWordRemoval+Stemming,31513,SUMMARY.TXT,0.22837,0.12236,0.15934,3

ROUGE-SU4+StopWordRemoval+Stemming,31513,SUMMARY.TXT,0.33628,0.15831,0.21527,3

ROUGE-L+StopWordRemoval+Stemming,31633,SUMMARY.TXT,0.57795,0.21658,0.31509,4

ROUGE-1+StopWordRemoval+Stemming,31633,SUMMARY.TXT,0.62255,0.18994,0.29108,4

ROUGE-2+StopWordRemoval+Stemming,31633,SUMMARY.TXT,0.39476,0.05834,0.10166,4

ROUGE-SU4+StopWordRemoval+Stemming,31633,SUMMARY.TXT,0.48776,0.07421,0.12882,4

ROUGE-L+StopWordRemoval+Stemming,31512,SUMMARY.TXT,0.63171,0.26937,0.37769,4

ROUGE-1+StopWordRemoval+Stemming,31512,SUMMARY.TXT,0.77228,0.17128,0.28038,4

ROUGE-2+StopWordRemoval+Stemming,31512,SUMMARY.TXT,0.43528,0.07707,0.13095,4

ROUGE-SU4+StopWordRemoval+Stemming,31512,SUMMARY.TXT,0.54926,0.07911,0.13830,4

ROUGE-L+StopWordRemoval+Stemming,31757,SUMMARY.TXT,0.54112,0.24424,0.33657,4

ROUGE-1+StopWordRemoval+Stemming,31757,SUMMARY.TXT,0.64950,0.16783,0.26673,4

ROUGE-2+StopWordRemoval+Stemming,31757,SUMMARY.TXT,0.28735,0.05146,0.08729,4

ROUGE-SU4+StopWordRemoval+Stemming,31757,SUMMARY.TXT,0.42864,0.06470,0.11243,4

ROUGE-L+StopWordRemoval+Stemming,32964,SUMMARY.TXT,0.42816,0.20810,0.28007,4

ROUGE-1+StopWordRemoval+Stemming,32964,SUMMARY.TXT,0.50607,0.27641,0.35754,4

ROUGE-2+StopWordRemoval+Stemming,32964,SUMMARY.TXT,0.18244,0.08250,0.11362,4

ROUGE-SU4+StopWordRemoval+Stemming,32964,SUMMARY.TXT,0.29862,0.10765,0.15825,4

ROUGE-L+StopWordRemoval+Stemming,31514,SUMMARY.TXT,0.45368,0.21305,0.28994,4

ROUGE-1+StopWordRemoval+Stemming,31514,SUMMARY.TXT,0.57557,0.21263,0.31054,4

ROUGE-2+StopWordRemoval+Stemming,31514,SUMMARY.TXT,0.23916,0.06410,0.10110,4

ROUGE-SU4+StopWordRemoval+Stemming,31514,SUMMARY.TXT,0.34828,0.08641,0.13847,4

ROUGE-L+StopWordRemoval+Stemming,32602,SUMMARY.TXT,0.43461,0.20918,0.28243,6

ROUGE-1+StopWordRemoval+Stemming,32602,SUMMARY.TXT,0.50222,0.31903,0.39019,6

ROUGE-2+StopWordRemoval+Stemming,32602,SUMMARY.TXT,0.13200,0.06112,0.08355,6

ROUGE-SU4+StopWordRemoval+Stemming,32602,SUMMARY.TXT,0.27624,0.10626,0.15349,6

ROUGE-L+StopWordRemoval+Stemming,31061,SUMMARY.TXT,0.37394,0.13521,0.19861,3

ROUGE-1+StopWordRemoval+Stemming,31061,SUMMARY.TXT,0.58239,0.12769,0.20946,3

ROUGE-2+StopWordRemoval+Stemming,31061,SUMMARY.TXT,0.30806,0.04649,0.08078,3

ROUGE-SU4+StopWordRemoval+Stemming,31061,SUMMARY.TXT,0.42238,0.04906,0.08791,3

ROUGE-L+StopWordRemoval+Stemming,32272,SUMMARY.TXT,0.59168,0.25715,0.35850,4

ROUGE-1+StopWordRemoval+Stemming,32272,SUMMARY.TXT,0.68476,0.25170,0.36810,4

ROUGE-2+StopWordRemoval+Stemming,32272,SUMMARY.TXT,0.32039,0.08005,0.12809,4

ROUGE-SU4+StopWordRemoval+Stemming,32272,SUMMARY.TXT,0.44584,0.09803,0.16072,4

ROUGE-L+StopWordRemoval+Stemming,32394,SUMMARY.TXT,0.59166,0.20431,0.30374,3

ROUGE-1+StopWordRemoval+Stemming,32394,SUMMARY.TXT,0.71244,0.12845,0.21766,3

ROUGE-2+StopWordRemoval+Stemming,32394,SUMMARY.TXT,0.34210,0.04127,0.07365,3

ROUGE-SU4+StopWordRemoval+Stemming,32394,SUMMARY.TXT,0.46257,0.05225,0.09389,3

ROUGE-L+StopWordRemoval+Stemming,31063,SUMMARY.TXT,0.56656,0.27361,0.36902,3

ROUGE-1+StopWordRemoval+Stemming,31063,SUMMARY.TXT,0.71424,0.19007,0.30024,3

ROUGE-2+StopWordRemoval+Stemming,31063,SUMMARY.TXT,0.32903,0.07380,0.12056,3

ROUGE-SU4+StopWordRemoval+Stemming,31063,SUMMARY.TXT,0.45423,0.08499,0.14319,3

ROUGE-L+StopWordRemoval+Stemming,32150,SUMMARY.TXT,0.53477,0.26625,0.35550,3

ROUGE-1+StopWordRemoval+Stemming,32150,SUMMARY.TXT,0.60701,0.33568,0.43229,3

ROUGE-2+StopWordRemoval+Stemming,32150,SUMMARY.TXT,0.23624,0.10043,0.14094,3

ROUGE-SU4+StopWordRemoval+Stemming,32150,SUMMARY.TXT,0.35959,0.13271,0.19387,3

ROUGE-L+StopWordRemoval+Stemming,32392,SUMMARY.TXT,0.58250,0.30349,0.39906,4

ROUGE-1+StopWordRemoval+Stemming,32392,SUMMARY.TXT,0.73885,0.21189,0.32934,4

ROUGE-2+StopWordRemoval+Stemming,32392,SUMMARY.TXT,0.43674,0.08620,0.14398,4

ROUGE-SU4+StopWordRemoval+Stemming,32392,SUMMARY.TXT,0.54031,0.09790,0.16577,4

ROUGE-L+StopWordRemoval+Stemming,30895,SUMMARY.TXT,0.52074,0.27042,0.35598,3

ROUGE-1+StopWordRemoval+Stemming,30895,SUMMARY.TXT,0.61026,0.29971,0.40200,3

ROUGE-2+StopWordRemoval+Stemming,30895,SUMMARY.TXT,0.20426,0.08102,0.11602,3

ROUGE-SU4+StopWordRemoval+Stemming,30895,SUMMARY.TXT,0.35427,0.11514,0.17379,3

ROUGE-L+StopWordRemoval+Stemming,32157,SUMMARY.TXT,0.57220,0.23142,0.32956,3

ROUGE-1+StopWordRemoval+Stemming,32157,SUMMARY.TXT,0.73464,0.27864,0.40404,3

ROUGE-2+StopWordRemoval+Stemming,32157,SUMMARY.TXT,0.36165,0.09913,0.15561,3

ROUGE-SU4+StopWordRemoval+Stemming,32157,SUMMARY.TXT,0.47356,0.12018,0.19171,3

ROUGE-L+StopWordRemoval+Stemming,31984,SUMMARY.TXT,0.54110,0.33899,0.41684,3

ROUGE-1+StopWordRemoval+Stemming,31984,SUMMARY.TXT,0.64089,0.26621,0.37617,3

ROUGE-2+StopWordRemoval+Stemming,31984,SUMMARY.TXT,0.30236,0.10775,0.15888,3

ROUGE-SU4+StopWordRemoval+Stemming,31984,SUMMARY.TXT,0.42192,0.12191,0.18917,3

